Pair_ID,Role,Expected_Match,Baseline_Score,GraphRAG_Score,Improvement,Baseline_Correct,GraphRAG_Correct,Implicit_Skills_Count,Skill_Gaps_Count,Implicit_Skills,Skill_Gaps
22,Information Security Engineer,True,0.6889,0.5877,-0.1012,True,True,346,22,"scan photos, enterprise risk management, sql server, network within the writing industry, maintain internet protocol configuration, kali linux, django, ml (computer programming), monitor extraction logging operations, risk management, perl, vbscript, microsoft visual c++, set safety and security standards, protect personal data and privacy, games rules, landscape analysis, call routing, define ict network design policies, computer equipment, blackberry, collect mapping data, conduct security screenings, create script for artistic production, sql server integration services, python (computer programming), operate open source software, execute ict audits, ict security standards, manage aircraft support systems, manage storage operations, javascript, manage educational institution's administration, implement a firewall, support ict system users, information security strategy, organisational resilience, read scripts, use access control software, manage logs transfer, data protection, manage office facility systems, legal requirements of ict products, manage data, inventory management rules, develop security concepts, building's electronic access equipment, provide learning support, develop professional network with researchers and scientists, manage security equipment, social network analysis, supervise script preparation, fastapi, complete administration, implement cloud security and compliance, develop automated migration methods, select scripts, maintain ship logs, implement a virtual private network, office administration, serve wines, support nurses, nessus, maintain logbooks, mysql, logging, establish an ict security prevention plan, establish educational network, embedded systems, build business relationships, analyse business requirements, conduct engineering site audits, natural language processing, sell hardware, classical languages, establish an information security management system, computer programming, domain name service, proxy servers, mobile operating systems, maintain ict server, decentralised identifiers , create new concepts, virtual reality, manage clinical risk, aircrack (penetration testing tool), tools for software configuration management, analyse road traffic patterns, style sheet languages, business strategy concepts, company policies, apply risk management processes, apply ict system usage policies, maintain control systems for automated equipment, maintain voyage logs, define security policies, hardware components suppliers, carry out environmental audits, audit techniques, java (computer programming), public administration, install automation components, ensure information privacy, automatic meter reading, manage it security compliances, ict encryption, ansible, fire prevention procedures, distributed directory information services, attack vectors, ict communications protocols, monitor banking activities, perform risk analysis, verify visitor identification, analyse information systems, security panels, ensure information security, perform system analysis, robotics, harden soap, transfer logs, analyse claim files, maltego, monitor system performance, hardware architectures, owasp zap, teach electronics and automation principles, design ventilation network, solve ict system problems, information confidentiality, ict safety, switching devices, network management system tools, data science, sql, manage system testing, ethical hacking principles, operate railway switches, analyse ict system, use scripting programming, address identified risks, observe logs, administer ict system, network with store owners, support audio system installation, digital identity management, latin, apply company policies, develop code exploits, ict network security risks, backbox (penetration testing tool), information extraction, distributed ledger technologies consensus protocols, hardware platforms, define risk policies, apply information security policies, maintain automated lighting equipment, electrical engineering, manage backlogs, run a media server, cloud monitoring and reporting, analyse transmitted communications, define firewall rules, manage administrative systems, analyse network bandwidth requirements, secure sensitive customer's information, cyber attack counter-measures, hardware materials, automation technology, monitor logging operations, debug software, manage vault access, network standards, adapt a script, use query languages, telecommunications engineering, broadcast using internet protocol, security threats, kubernetes, cain and abel (penetration testing tool), implement ict risk management, network marketing, master language rules, hybrid model, handle cybersecurity incidents, log transmitter readings, security regulations, provide door security, interpret extraction data, create a shooting script, monitor automated machines, analyse network configuration and performance, apply digital security measures, monitor building security, concepts of telecommunications, plan logging operations, internet governance, support managers, protect ict devices, identify security threats, design cloud networks, android (mobile operating systems), develop product policies, address problems critically, ict network routing, semantics, perform quality audits, web programming, internet of things, edit scripts, blockchain consensus mechanisms, develop information security strategy, c++, install locks, perform ict security testing, monitor guest access, fire safety regulations, ict network simulation, manage staff, develop professional network, organisational policies, conduct workplace audits, manage outsourced security, financial analysis, psychological concepts, use markup languages, investigate security issues, security engineering, design computer network, cryptocurrency, aws, identify ict security risks, risk identification, direct inward dialing, manage access programmes, whitehat sentinel, manage writing administration, install low voltage wiring, video conferencing tool, hardware components, conduct aviation auditing, perform manual work autonomously, execute social engineering tests, restrict passenger access to specific areas on board, database management systems, web services, test hardware, microsoft access, model hardware, ensure compliance with policies, enable access to services, docker, develop automated software tests, telecommunication trunking, traffic engineering, design principles of containment systems, analyse transport business networks, monitor security measures, cyber security, maintain system logs, c#, establish usage policies, agile project management, implement ict network diagnostic tools, query languages, control systems, conduct threat intelligence, maintain information network hardware, node.js, manage logs segregation and stacking, perform security checks, build networks, casino policies, restrict access to crime scene, define artistic performance concepts, openedge advanced business language, information governance compliance, conduct financial audits, ict networking hardware, ibm websphere, drupal, perform scripted dialogue, advise on strengthening security, document management, memorise script, install operating system, internal auditing, define technical requirements, hardware industry, building automation, data security principles, microchip scanners, perform screening for infectious diseases, network engineering, parrot security os, automatic control system, nexpose, ldap, manage the security team, manage production systems, implement ict security policies, audit food safety procedures, manage system security, translate language concepts, remove computer virus or malware from a computer, implement anti-virus software, education administration, penetration testing tool, develop an artistic network, distributed ledger technologies vulnerabilities, supervise security at manned access gates, advice on security risk management, develop script bible, apache tomcat, use automatic programming, electronic locks, monitor daily work, ca datacom/db, design for organisational complexity, samurai web testing framework, arrange audit, smart contract programming languages, develop audit plan, john the ripper (penetration testing tool), git, asp.net, ict security legislation, operate automated process control, blockchain, procurement of ict network equipment, inspect cables, ibm infosphere information server, assessment of risks and threats, add paint hardeners, analyse a script, design hardware, monitor machine operations, adobe photoshop, php, set organisational policies, postgresql, metasploit, manage instrumentation systems, use office systems, manage logistics, provide ict support","splunk, elk stack, edr, endpoint detection and response, dlp, data loss prevention, qualys, firewalls, fortinet, palo alto networks, ids/ips, intrusion detection system, intrusion prevention system, network segmentation, azure, gcp, cloud computing, powershell, bash, iso 27001, cybersecurity framework, application security"
23,Penetration Tester,True,0.8273,0.7821,-0.0452,True,True,291,8,"mashing process, enterprise risk management, scan photos, sql server, operating systems, maintain internet protocol configuration, kali linux, django, ml (computer programming), risk management, process incident reports for prevention, perl, manage digital identity, vocational rehabilitation, vbscript, microsoft visual c++, perform liquid penetrant tests, protect personal data and privacy, build fences, blockchain signature schemes, landscape analysis, ski, handle personal identifiable information, define ict network design policies, digitization, collect mapping data, conduct security screenings, sql server integration services, python (computer programming), db2, operate open source software, ict security standards, unity (digital game creation systems), trigonometry, javascript, implement a firewall, information security strategy, organisational resilience, read scripts, blast masonry, data protection, lams, develop security concepts, operate control systems, social network analysis, fastapi, blockchain applications security principles, select scripts, implement a virtual private network, vojta therapy, detect flaws in rails, execute software tests, serve wines, test computer hardware, nessus, mysql, undertake risk assessment of social service users, embedded systems, develop ict test suite, computer programming, domain name service, proxy servers, web application security threats, mobile operating systems, maintain ict server, web analytics, decentralised identifiers , draw up risk assessment, virtual reality, openedge database, blast surface, visual flight rules, hindi, manage clinical risk, aircrack (penetration testing tool), cisco, tools for software configuration management, analyse road traffic patterns, style sheet languages, algorithms, apply risk management processes, grovo, define security policies, java (computer programming), manage it security compliances, ict encryption, ansible, distributed directory information services, attack vectors, ict communications protocols, perform risk analysis, analyse information systems, security panels, handle incidents, perform system analysis, kazakh, animal welfare, maltego, tamil, hardware architectures, owasp zap, blockchain openness, defense system, solve ict system problems, information confidentiality, ict safety, wordpress, network management system tools, data science, sql, blackarch, implement cryptographic constructs, devops, ethical hacking principles, visual basic, analyse ict system, use scripting programming, ipc standards, address identified risks, finish shells, manage ict virtualisation environments, ukrainian, provide victim assistance, digital identity management, develop code exploits, latin, assist with emergencies, vehicle type-approval, ict network security risks, sass, ios, backbox (penetration testing tool), distributed ledger technologies consensus protocols, shiva (digital game creation systems), yoga, hardware platforms, run a media server, hinduism, analyse transmitted communications, define firewall rules, debug software, analyse network bandwidth requirements, cyber attack counter-measures, vacuum surfaces, scala, network standards, create incident reports, microsoft visio, maintain ict identity management, computer science, use query languages, telecommunications engineering, alarm systems, broadcast using internet protocol, work with virtual learning environments, network marketing, security threats, kubernetes, cain and abel (penetration testing tool), quantum mechanics, implement ict risk management, liaise with animal welfare agencies, hybrid model, dermato-venereology, handle cybersecurity incidents, provide door security, cloud technologies, analyse network configuration and performance, biometrics, concepts of telecommunications, polygraphy, computer vision, digital systems, vietnamese, computer simulation, create a product's virtual model, internet governance, create v-shape wrap, protect ict devices, install containers, identify security threats, android (mobile operating systems), address problems critically, crisis intervention, direct photographic workers, ict network routing, web programming, respond to emergency calls for repairs, assess danger in risk areas, edit scripts, blockchain consensus mechanisms, c++, develop information security strategy, first response, perform ict security testing, animal welfare legislation, assess risk factors, develop virtual game engine, use intense pulsed light technology, financial analysis, less, perform virtual simulation , design information system, sanskrit, use markup languages, investigate security issues, security engineering, design computer network, cryptocurrency, kurdish, manage major incidents, aws, identify ict security risks, risk identification, manage emergency procedures, direct inward dialing, whitehat sentinel, video conferencing tool, office software, wildlife, execute social engineering tests, database management systems, web services, open source model, microsoft access, docker, incidents and accidents recording, analyse transport business networks, metalogic, sas language, install firestops, cyber security, integrated circuits, dump contents into vat, implement ict network diagnostic tools, national waterways, distributed computing, query languages, conduct threat intelligence, node.js, xcode, perform security checks, build networks, ict networking hardware, analyse potential threats against national security, ibm websphere, drupal, install operating system, basque, maintain incident reporting records, venereology, microchip scanners, perform screening for infectious diseases, network engineering, nexpose, bengali, ldap, vagrant, implement ict security policies, maintain database security, manage system security, digital twin technology, implement anti-virus software, penetration testing tool, distributed ledger technologies vulnerabilities, oracle weblogic, develop script bible, advice on security risk management, respond to incidents in cloud, apache tomcat, id tech, operate on-board computer systems, samurai web testing framework, smart contract programming languages, hardware testing methods, java, mathematics, john the ripper (penetration testing tool), git, asp.net, ict security legislation, blockchain, inspect cables, ibm infosphere information server, assessment of risks and threats, gujarati, perform vats, php, postgresql, response to health emergencies, use office systems","exploitation framework, cloud computing, cloud security, azure, powershell, information security governance, mobile application security, api security"
24,Angular Developer,True,0.7396,0.6801,-0.0595,True,True,158,9,"track changes in text editing, sql server, use session border controller, speak different languages, oracle relational database, ibm informix, blockchain architecture, vbscript, decision support systems, use databases, manage contracts, log transmitter readings, microsoft visual c++, create scorm packages, canvas (learning management systems), manage findable accessible interoperable and reusable data, n1ql, blockchain applications, industrial research and development, genomics, microwave principles, preserve documentation about creative process, database development tools, agile development, integrated development environment software, maintain a central project repository, web based collaborative platforms, manage product testing, javascript framework, sakai, web programming, information security strategy, maintain warehouse database, maintain database security, manage data, c++, manage database, fastapi, ajax, systems development life-cycle, iterative development, organisational policies, filemaker (database management systems), maintain telephony system, spring boot, less, use markup languages, develop reporting software, embedded systems, maintain logistics databases, manage meteorological database, compose description for web elements, follow translation quality standards, industrial engineering, objective-c, computer programming, set up documentation control system, develop data processing applications, manage front operations, codenvy, project management, apply pre-stitching techniques, web services, database management systems, write specifications, microsoft access, develop automated software tests, docker, develop learning curriculum, manage donor database, python, world wide web consortium standards, maintain database performance, data models, produce prepress proof, manage project information, rapid application development, cisco, operate relational database management system, tools for software configuration management, eclipse (integrated development environment software), style sheet languages, c#, absorb (learning management systems), apply ict system usage policies, next.js, augmented reality, develop blockchain technology, node.js, xcode, java (computer programming), manage project changes, ict encryption, ansible, develop with cloud services, manage membership database, document management, blockchain mining principles, develop blockchain innovative architectures, database, manage research data, use interface description language, develop instrumentation systems, incremental development, wordpress, design principles, integrated design, data science, ajax framework, sql, webcms, manage software releases, develop animations, explain distributed ledger technologies principles, design user interface, prepress processes, project configuration management, devops, jsss, ict debugging tools, implement front-end website design, integrate system components, blockchain platforms, visual basic, service-oriented modelling, use scripting programming, mdx, mechatronics, pre-stitching processes and techniques for footwear and leather goods, nosql, resource description framework query language, typology, decentralized application frameworks, samurai web testing framework, typography, sass, draft styling schedule, develop software prototype, java, coffeescript, information extraction, asp.net, design application interfaces, develop financial products, explain blockchain implications, use functional programming, identify customer's needs, develop visual elements, jenkins (tools for software configuration management), react, develop digital content, php, postgresql, database quality standards, software frameworks, prototyping development, scala, microsoft visio","stylesheet preprocessor, rxjs, api integration, state management, ngrx, state management library, unit testing, karma, jasmine"
25,Flutter Developer,True,0.8702,0.6868,-0.1834,True,True,151,10,"search databases, track changes in text editing, kubernetes, django, data storage, authenticate documents, manage digital identity, use databases, fire the surface, cloud technologies, manage findable accessible interoperable and reusable data, biometrics, genomics, plan migration to cloud, cobol, provide membership service, agile development, integrated development environment software, maintain a central project repository, web based collaborative platforms, use content management system software, design cloud networks, android (mobile operating systems), assembly (computer programming), javascript, typescript, web programming, use access control software, internet of things, c++, manage database, fastapi, mobile marketing, characteristics of services, implement cloud security and compliance, ajax, iterative development, develop innovative mobility solutions, smart contract, swift (computer programming), spring boot, automate cloud tasks, develop reporting software, security engineering, manage meteorological database, abap, manage access programmes, neo4j, fraud detection, haskell, angular, objective-c, establish an information security management system, food authentication techniques, set up documentation control system, develop data processing applications, domain name service, computer programming, mobile operating systems, database management systems, use e-services, conduct customer identification, conduct research across disciplines, enable access to services, docker, develop automated software tests, mobile device software frameworks, python, data models, data engineering, rapid application development, tools for software configuration management, dutch, c#, define database physical structure, develop blockchain technology, danish, node.js, xcode, marklogic, personnel management, manage it security compliances, manage project changes, ansible, develop with cloud services, verify visitor identification, staf, organise fire station, services marketing, database, application usability, manage cloud data and storage, mobility as a service, check request legitimacy, use concurrent programming, spark, design cloud architecture, design control systems, develop instrumentation systems, ldap, ajax framework, maintain database security, manage software releases, webcms, develop animations, project configuration management, devops, triplestore, blockchain platforms, service-oriented modelling, mobile device management, international development, museum databases, assess customer credibility, respond to incidents in cloud, nosql, resource description framework query language, digital identity management, decentralized application frameworks, id tech, deploy cloud resource, sass, ios, develop software prototype, objectstore, java, coffeescript, unstructured data, hardware platforms, asp.net, quality control systems, design application interfaces, apply information security policies, develop financial products, cloud monitoring and reporting, adapt developed game to the market, sell services, conduct mobile marketing, use functional programming, cyber attack counter-measures, jenkins (tools for software configuration management), manage vault access, react, outline blockchain-based identity management, cloud security and compliance, postgresql, scala, prototyping development, software frameworks, design database in the cloud, maintain ict identity management","mobile app development, provider, getx, state management, json, asynchronous programming, mobile ui/ux principles, user interface design, user experience design, cloud computing"
26,Frontend Developer (JD) vs Database Administrator (CV),False,0.0715,0.0,-0.0715,True,True,0,0,,
27,Data Scientist (JD) vs Mobile App Developer (CV),False,0.4494,0.3242,-0.1252,True,True,178,19,"design the digital interface of gambling, betting and lottery games, search databases, track changes in text editing, usability engineering, sql server, rage (digital game creation systems), prolog (computer programming), kdevelop, oracle relational database, kubernetes, django, ibm informix, project management principles, software interaction design, perl, vbscript, decision support systems, use databases, software design methodologies, supply chain principles, manage findable accessible interoperable and reusable data, n1ql, genomics, python (computer programming), engine components, db2, database development tools, integrated development environment software, maintain a central project repository, web based collaborative platforms, android (mobile operating systems), understand spoken javanese, javascript, typescript, web programming, fasten components, information security strategy, c++, marketing principles, manage database, fastapi, mobile marketing, ajax, systems development life-cycle, customer relationship management, iterative development, develop innovative mobility solutions, groovy, filemaker (database management systems), software components libraries, learning management systems, spring boot, apache maven, design graphics, optical components, ecological principles, develop reporting software, design thinking, continuous improvement philosophies, software components suppliers, digital game genres, business requirements techniques, develop product design, objective-c, angular, computer programming, leadership principles, set up documentation control system, develop data processing applications, hardware components, design customer experiences, mobile operating systems, database management systems, web services, project management methodology (pm²), microsoft access, docker, develop automated software tests, write javanese, openedge database, mobile device software frameworks, communication principles, data models, use methodologies for user-centered design, operate relational database management system, rapid application development, eclipse (integrated development environment software), tools for software configuration management, quality assurance methodologies, c#, combine business technology with user experience, design component interfaces, agile project management, develop blockchain technology, define database physical structure, control systems, java (computer programming), xcode, industrial design, ansible, leather goods components, develop with cloud services, engineering principles, human-computer interaction, translate requirements into visual design, footwear components, graphic design, principles of artificial intelligence, robotic components, database, application usability, create digital game characters, javanese, design control systems, develop instrumentation systems, incremental development, software ui design patterns, design principles, gamemaker studio, data science, ajax framework, sql, manage software releases, develop animations, project configuration management, sketchbook pro, design user interface, devops, construction methods, blockchain components, visual basic, service-oriented modelling, customise project methodologies, use scripting programming, mdx, principles of animation, specify digital game scenes, mobile device management, oracle weblogic, apache tomcat, nosql, linq, resource description framework query language, business management principles, decentralized application frameworks, develop code exploits, create prototype of user experience solutions, adobe illustrator, sass, nursing principles, develop software prototype, coffeescript, information extraction, ict project management methodologies, ict security legislation, quality control systems, design application interfaces, develop financial products, design engineering components, japanese, use functional programming, conduct mobile marketing, six sigma methods , design management, jenkins (tools for software configuration management), label components, react, php, battery components, postgresql, gamesalad, understand written javanese, unreal engine, scala, software frameworks, prototyping development, electronic components, lean project management","programming language, pandas, data analysis software, numpy, scikit-learn, machine learning software, tableau, data visualization software, power bi, matplotlib, seaborn, machine learning, regression, classification, clustering, model evaluation, statistics, statistical modeling, hypothesis testing"
28,QA Automation Engineer (JD) vs UI/UX Designer (CV),False,0.3528,0.2265,-0.1263,True,True,143,26,"design the digital interface of gambling, betting and lottery games, business ict systems, design lighting, create website wireframe, provide technical training, software interaction design, create craft prototypes, decision support systems, software design methodologies, design optical prototypes, adobe photoshop lightroom, design process, blockchain applications, ergonomics, drive motor vehicle prototypes, prepare production prototypes, information structure, organise information, collect customer feedback on applications, human factors regarding safety, heroengine, architectural design, innovation processes, design drawings, create electrical wiring diagram, information categorisation, typescript, web programming, apply tools for content development, organisational resilience, manage data, mobile marketing, psychoacoustics, develop design concept, systems development life-cycle, design web-based courses, design hair style, conceptualise healthcare user’s needs, gimp (graphics editor software), blockchain concept application, record healthcare users' progress related to treatment, create 3d cad footwear prototypes, adobe creative suite, create technical sketches for footwear, design graphics, design enterprise architecture, design information system, design package, design well flow systems, security engineering, design thinking, manage ict data architecture, analyse business requirements, identify legal requirements, create architectural sketches, create software design, omnipage, industrial engineering, develop product design, cad software, angular, manage water flows and catchments, design customer experiences, control steam flows, mobile operating systems, web services, organise information, objects and resources, cadd software, design prototypes, mobile device software frameworks, use methodologies for user-centered design, quality assurance methodologies, system design, combine business technology with user experience, design interaction model, safety engineering, measure software usability, apply flux, xcode, design job analysis tools, draw blueprints, design automation components, monitor traffic flow, industrial design, battery design, develop design ideas cooperatively, human-computer interaction, translate requirements into visual design, landscape design, define roadmap for blockchain in applications, graphic design, assess users' interaction with ict applications, application usability, ict market, develop ict workflow, define software architecture, set quality assurance objectives, interact with healthcare users, software anomalies, create flowchart diagram, software ui design patterns, design principles, manage workflow processes, integrated design, create sculpture prototype, apply case management, graphics editor software, sketchbook pro, design user interface, implement front-end website design, organise information services, improve user-friendliness, data quality assessment, design well paths, build a product's physical model, synfig, build electronic prototypes, typography, create prototype of user experience solutions, adobe illustrator, ios, develop software prototype, information extraction, create mock-ups, provide user documentation, apply information security policies, design application interfaces, create storyboards, prototyping in the wearing apparel industry, schoology, develop information standards, conduct mobile marketing, design management, make architectural mock-ups, adobe photoshop, react, interact with users to gather requirements, process customer orders, support a designer in the developing process, draw design sketches, prototyping development, microsoft visio, lean project management","test automation, ci/cd, continuous integration, continuous delivery, software testing, selenium webdriver, web testing, playwright, cypress, frontend web development, java, object-oriented programming, python, scripting, c#, postman, api testing, rest assured, java development, jenkins, gitlab ci, azure devops, sql, database management, database testing, version control"
29,Cloud Architect (JD) vs Frontend Developer (CV),False,0.3582,0.5226,0.1644,True,False,121,15,"adapt existing designs to changed circumstances, track changes in text editing, use session border controller, packaging functions, differentiate types of packages, package fish, perl, vbscript, log transmitter readings, microsoft visual c++, manage findable accessible interoperable and reusable data, ergonomics, microwave principles, genomics, css, agile development, integrated development environment software, support managers, maintain a central project repository, web based collaborative platforms, javascript framework, architectural design, program management, typescript, web programming, manage packaging material, c++, fastapi, mobile marketing, ajax, puppet (tools for software configuration management), iterative development, organisational policies, software components libraries, learning management systems, maintain telephony system, mysql, spring boot, apache maven, less, use markup languages, sap r3, supplier management, neo4j, r, objective-c, angular, computer programming, react to events in time-critical environments, set up documentation control system, footwear equipments, manage front operations, codenvy, database management systems, project management, web services, handle delivered packages, docker, python, world wide web consortium standards, data models, sas language, rapid application development, act reliably, cisco, tools for software configuration management, system design, style sheet languages, c#, store design layout, apply ict system usage policies, adapt to new design materials, next.js, control systems, node.js, java (computer programming), xcode, align content with form, ansible, develop with cloud services, manage carriers, drupal, graphic design, design control systems, wordpress, design principles, adapt to type of media, integrated design, ajax framework, webcms, manage software releases, project configuration management, design user interface, devops, implement front-end website design, visual basic, service-oriented modelling, use scripting programming, test package, package purchases in bags, manage supplies, resource description framework query language, decentralized application frameworks, samurai web testing framework, typography, sass, develop software prototype, develop strategies for accessibility, java, coffeescript, asp.net, quality control systems, use functional programming, develop visual elements, jenkins (tools for software configuration management), maintain responsive design, php, metasploit, prototyping development, software frameworks, manage logistics","compliance management, cloud computing, amazon ec2, amazon s3, aws lambda, google compute engine, google cloud sql, ci/cd pipeline, subnets, load balancing, identity and access management (iam), data visualization, elk stack, log management, aws cloudwatch"
30,Cybersecurity Analyst (JD) vs Full Stack Developer (CV),False,0.2807,0.4593,0.1786,True,True,153,9,"adapt existing designs to changed circumstances, design lighting, track changes in text editing, sql server, utilise computer-aided software engineering tools, create website wireframe, use session border controller, kdevelop, oracle relational database, ibm informix, django, perl, vbscript, decision support systems, use databases, log transmitter readings, microsoft visual c++, manage findable accessible interoperable and reusable data, n1ql, genomics, microwave principles, ergonomics, css, db2, preserve documentation about creative process, database development tools, agile development, integrated development environment software, oversee development of software, maintain a central project repository, web based collaborative platforms, javascript framework, architectural design, typescript, web programming, information security strategy, maintain warehouse database, manage data, c++, manage database, fastapi, mobile marketing, ajax, design web-based courses, iterative development, organisational policies, design hair style, filemaker (database management systems), industrial software, maintain telephony system, spring boot, design graphics, use markup languages, design package, develop reporting software, sap r3, maintain logistics databases, manage meteorological database, neo4j, create software design, r, objective-c, angular, computer programming, react to events in time-critical environments, cad software, set up documentation control system, develop data processing applications, manage front operations, codenvy, qlikview expressor, database management systems, erlang, web services, project management, microsoft access, develop automated software tests, docker, cadd software, manage donor database, python, maintain database performance, world wide web consortium standards, data models, manage project information, operate relational database management system, act reliably, rapid application development, cisco, tools for software configuration management, eclipse (integrated development environment software), style sheet languages, system design, c#, store design layout, apply ict system usage policies, adapt to new design materials, next.js, develop blockchain technology, java (computer programming), xcode, align content with form, manage project changes, ansible, develop with cloud services, landscape design, manage membership database, document management, graphic design, database, manage research data, use interface description language, develop instrumentation systems, design principles, adapt to type of media, integrated design, data science, ajax framework, sql, webcms, maintain database security, develop animations, project configuration management, manage software releases, design user interface, ict debugging tools, devops, implement front-end website design, visual basic, service-oriented modelling, mdx, use scripting programming, nosql, resource description framework query language, decentralized application frameworks, typography, sass, develop software prototype, develop strategies for accessibility, java, coffeescript, information extraction, asp.net, design application interfaces, develop financial products, use functional programming, develop visual elements, jenkins (tools for software configuration management), php, maintain responsive design, database quality standards, prototyping development, software frameworks","tcp/ip, ids/ips, linux, siem, nessus, incident management, aws, cloud computing, gcp"
31,Backend Engineer (JD) vs Technical Writer (CV),False,0.5765,0.5592,-0.0173,False,False,324,14,"sql server, business analytics, kali linux, django, blockchain architecture, perl, vbscript, write english, microsoft visual c++, organise business documents, give live presentation, software design methodologies, digital communication and collaboration, lay out digital written content, use online tools to collaborate, python (computer programming), provide written content, preserve documentation about creative process, db2, database development tools, research welding techniques, agile development, report on window damage, oversee development of software, operate open source software, write batch record documentation, gather technical information, study relevant writing, javascript framework, javascript, waterfall development, apply grammar and spelling rules, implement a firewall, manage data, spelling, fastapi, execute visual presentation changes, ajax, implement cloud security and compliance, change window displays, marker making, install glass frames, prepare containers for beverage distillation, office administration, smart contract, archive scientific documentation, industrial software, glassware products, provide input to collaborators to guide their work, present reports, mysql, adobe creative suite, provide technical documentation, scientific research methodology, design enterprise architecture, suggest revision of manuscripts, prepare well data sheets, maintain logistics databases, document sharing procedures, embedded systems, present legal arguments, abap, manage meteorological database, draft project documentation, file documents, angular, computer programming, set up documentation control system, use microsoft office, mobile operating systems, write specifications, write javanese, improve translated texts, prepare speeches, lisp, openedge database, manage donor database, world wide web consortium standards, fill kettle, maintain database performance, produce prepress proof, align software with system architectures, present storyboard, tools for software configuration management, style sheet languages, hybrid vehicle architecture, next.js, create a rhyme scheme structure, apply flux, java (computer programming), office furniture products, write technical reports, use specific writing techniques, coordinate security, manage project changes, archive documentation related to work, ict encryption, ansible, battery design, prepare containers for beverage fermentation, compose condition reports, keep sheet records, digitise documents, review insurance process, interpret technical texts, database, circus vocabulary, write database documentation, review ship documentation, protect window frames, hardware architectures, javanese, ensure proper document management, write manuals, documentation types, disseminate internal communications, revise translation works, write technical riders, market research, wordpress, software ui design patterns, write marathi, structure information, draft scientific or academic papers and technical documentation, data science, webcms, manage software releases, design user interface, devops, implement front-end website design, visual basic, use scripting programming, review development process of an organisation, communicate technicalities with clients, review construction projects, nosql, design database scheme, latin, contribute to the programmer's reflection process, information architecture, typography, english, manage digital documents, provide software testing documentation, adobe illustrator, sass, type error-free documents, generate reconciliation reports, write in conversational tone, matlab, mark lumber, conduct ict code review, medical terminology, hardware platforms, provide user documentation, accounting, manipulate glass, provide technical expertise, install windshields, ict architectural frameworks, japanese, solve technical problems, install roof windows, develop visual elements, cyber attack counter-measures, proofread text, use software design patterns, writing style guides, database quality standards, software frameworks, prototyping development, manage teamwork, scala, coordinate communication within a team, use dictionaries, microsoft visio, track changes in text editing, provide technical training, oracle relational database, kubernetes, algebra, terminology, conduct public presentations, write scientific publications, keep markings legible, assemble windows, use creative suite software, use databases, research remote sensing technologies, musical notation, legal research, genomics, remove windshields, information structure, write storylines, cobol, css, knowledge base, maintain a central project repository, web based collaborative platforms, architectural design, android (mobile operating systems), understand spoken javanese, assembly (computer programming), design database backup specifications, review unpublished articles, consult technical resources, handle glassware, perform quality audits, web programming, grammar, semantics, maintain warehouse database, internet of things, deliver presentations on tourism, c++, software architecture models, use shorthand, manage database, review drafts, present menus, wildfly, design web-based courses, iterative development, groovy, swift (computer programming), deliver visual presentation of data, collaborate through digital technologies, detect flaws in bottles, apache maven, create documented procedures, use markup languages, writing techniques, ensure consistency of published articles, legal terminology, use communication and collaboration software, collaborate with engineers, office equipment, install low voltage wiring, objective-c, apply technical communication skills, develop data processing applications, video conferencing tool, use word processing software, store soap flakes, office software, manage front operations, project management, database management systems, web services, develop technical glossaries, microsoft access, docker, coordinate engineering teams, manage project information, operate relational database management system, system design, conduct content quality assurance, hydrology, develop blockchain technology, define database physical structure, node.js, confer with library colleagues, xcode, review closing procedures, marklogic, write technical reports related to trees, proofing methods, openedge advanced business language, prepare presentation material, filter liquids, develop with cloud services, identify new words, drupal, understand written english, manage membership database, document management, teach writing, install operating system, linguistics, manage research data, evaluate employees work, collaborate in company's daily operations , use concurrent programming, create database diagrams, spark, define software architecture, design cloud architecture, carry out strategic research, implement ict security policies, read technical datasheet, hydrography, maintain database security, project configuration management, maintain blocking notes, rewrite manuscripts, create musical structures, translate language concepts, remove computer virus or malware from a computer, oracle weblogic, apache tomcat, check correctness of information, types of glazing, work in teams, manufacturing of office equipment, perform scientific research, develop software prototype, use spreadsheets software, set up office equipment, asp.net, schoology, set window, read pre-drafted texts, critique other writers, use presentation software, use technical documentation, jenkins (tools for software configuration management), react, php, postgresql, understand written javanese, evaluate writings in response to feedback, use office systems, design database in the cloud","web framework, application framework, express.js, mongodb, restful api, api development, cloud computing, cloud platform, azure, gcp, unit testing, integration testing, backend development, secure systems"
