Pair_ID,Role,Expected_Match,Baseline_Score,GraphRAG_Score,Improvement,Baseline_Correct,GraphRAG_Correct,Implicit_Skills_Count,Skill_Gaps_Count,Implicit_Skills,Skill_Gaps
11,iOS Developer,True,0.8564,0.6,-0.2564,True,True,169,4,"integrate new products in manufacturing, kdevelop, perform data mining, cobol, codenvy, smalltalk (computer programming), typescript, postgresql, sass, hybrid vehicle architecture, utilise regular expressions, python, define software architecture, r, unreal engine, react, angular, use object-oriented programming, web services, performance diagnosis, manage data, use an application-specific interface, diagnose fuel systems, industrial engineering, english, identify problems, analyse big data, scala, integrate content into output media, natural language processing, eclipse (integrated development environment software), perform data cleansing, ajax framework, align software with system architectures, oracle relational database, integrate community outreach, integrated design, perl, sas data management, ansible, welsh, common lisp, manage product testing, query languages, use functional programming, diagnose defective engines, swift (computer programming), mobile device software frameworks, interpret extraction data, manage findable accessible interoperable and reusable data, architectural theory, design user interface, install containers, root cause analysis, think quickly, filemaker (database management systems), define integration strategy, adobe illustrator, neo4j, design a media integration system , software frameworks, c++, ict debugging tools, design building envelope systems, ios, oracle warehouse builder, docker, design enterprise architecture, data storage, use computer telephony integration, mechatronics, irish, web programming, ict architectural frameworks, puppet (tools for software configuration management), ajax, investigate security issues, set up media integration systems, information architecture, graphite, use software design patterns, sparql, blockchain architecture, naval architecture, follow translation quality standards, ict system integration, object-oriented modelling, insert core structures, information extraction, process payments, architectural design, interpret graphical communication interfaces, kubernetes, blackberry, customer relationship management, prototyping development, visual basic, develop code exploits, objectstore, logging, write specifications, transfer quicklime, product data management, create storyboards, integrate ict data, inspect data, spring boot, genomics, database management systems, reverse engineering, manage database, fastapi, service-oriented modelling, node.js, javascript framework, javascript, nosql, software architecture models, integrate system components, jenkins (tools for software configuration management), design buildings, resource description framework query language, create data models, spark, data models, integrated development environment software, java, software interaction design, debug software, troubleshoot, xquery, groovy, operate media integration systems, configure media integration systems, analyse text before translation, c#, observe logs, devops, execute integration testing, troubleshoot website, diagnose problems with vehicles, process data, microsoft access, design cloud architecture, coffeescript, identify customer's needs, php, agile development, design interaction model, install automation components, hardware architectures, integrate and re-elaborate digital content, develop procedures in case of defects, inspect printing output, manage contracts, design principles, iterative development, speak different languages, file-based workflow, data mining, gimp (graphics editor software), use interface description language, detect bottlenecks, database, pentaho data integration, design component interfaces, detect flaws in rails, design application interfaces, use scripting programming","Core Animation, RESTful APIs, Unit Testing, UI Testing"
12,Android Developer,True,0.8754,0.6,-0.2754,True,True,260,4,"design hardware, define part requirements, smalltalk (computer programming), typescript, firmware, apply basic programming skills, python, joomla, angular, use object-oriented programming, react, web services, adapt existing designs to changed circumstances, search databases, manage data, mobile device management, design building retrofitting solutions, objective-c, write javanese, computer programming, identify health objectives, disseminate messages to people, develop craft activities, sanskrit, web based collaborative platforms, store design layout, japanese, scala, eclipse (integrated development environment software), notify customers on special offers, meet commitments, xcode, inform customers of activity changes, cut slabs, perform frames' repairs, swift (computer programming), develop product design, mobile device software frameworks, jsss, align content with form, software ui design patterns, maintain privacy of service users, filemaker (database management systems), data protection, manage healthcare users' data, software frameworks, incremental development, neo4j, c++, communicate with tenants, arrange tables, plan workshop activity, install ssti system, docker, data storage, interact verbally in javanese, support informed consent, web programming, ensure sentence execution, graphite, use software design patterns, sequence explosions, curriculum objectives, object-oriented modelling, set colour profiles, microassembly, mysql, replace faucets, customer relationship management, show initiative, instruct in sport, understand written javanese, mobile marketing, database development tools, wildfly, visual basic, stay alert, lay out digital written content, sales activities, develop cultural activities, banking activities, plan shots, conduct mobile marketing, maintain privacy, protect personal data and privacy, promote recreation activities, create storyboards, manage alarm system, kazakh, split bricks, medical devices materials, change over props, draw stage layouts, database management systems, examine advertisement layout, manage database, fastapi, javascript, nosql, cool materials, complete report sheets of activity, plan youth activities, operate relational database management system, javanese, label components, organise camp activities, oracle application development framework, recreation activities, perform ideation activities, upgrade firmware, segregate raw materials, sql server, software interaction design, materials engineering, xquery, adapt to new design materials, db2, data security principles, define evaluation objectives and scope, respect cultural preferences, c#, outdoor activities, hardware materials, disseminate flight information, agile development, organise facility activities, ground segment, disaggregate the production plan, design principles, design materials for multimedia campaigns, style sheet languages, apache maven, use storyboards, show commitment, communicate with customers, ethics, promote religious activities, materials for interior design, use scripting programming, kdevelop, postgresql, sass, gdpr, unreal engine, microsoft visio, android (mobile operating systems), check ride communications, design spatial layout of outdoor areas, replace large components, set up animation elements, industrial design, habitat restoration, advanced materials, alarm systems, ajax framework, ruby (computer programming), oracle relational database, ansible, linq, perform fundraising activities, java (computer programming), deliver case notes, use functional programming, apache tomcat, manage findable accessible interoperable and reusable data, haskell, design user interface, adapt to change, anticipate the overhaul of the fleet, grammar, fasten components, establish usage policies, plan , adapt props, adobe illustrator, collect customer data, sql, material mechanics, ios, handle helpdesk problems, handle personal identifiable information, adobe photoshop, ict system programming, puppet (tools for software configuration management), ajax, decentralized application frameworks, schedule artistic activities, information architecture, sparql, stay up to date with social media, propose leisure activities, gamesalad, split animal carcasses, oracle weblogic, agile project management, assemble fossils, install tunnel segments, kubernetes, python (computer programming), discuss the end point of therapeutic intervention, implement customer follow-up, interpret artistic intentions, conduct educational activities, blockchain components, instruct others, install photovoltaic systems, objectstore, draw up stage layouts digitally, triplestore, change power distribution systems, sketchbook pro, openedge database, create floor plan template, spring boot, genomics, connect music fragments, apply restoration techniques, set organisational policies, service-oriented modelling, record customers' personal data, instruct public, prepare pieces for joining, determine event objectives, notify supervisor, replicate customer software issues, jenkins (tools for software configuration management), design metal components, repair wiring, manage backlogs, mobile operating systems, resource description framework query language, update message displays, integrated development environment software, data models, respect data protection principles, design management, groovy, use markup languages, show determination, develop improvements to the electrical systems, carry out project activities, devops, gamemaker studio, microsoft access, coffeescript, refurbish facilities, install inverter, energy efficiency, understand spoken javanese, sommelier activities, iterative development, identify customer objectives, determine location of the split, apply company policies, gimp (graphics editor software), use databases, database, design component interfaces, instruct grant recipient, design application interfaces","MVVM, MVI, MVP, Room database"
13,UI/UX Designer,True,0.7109,0.36,-0.3509,True,False,232,7,"cad software, sass, typescript, apply basic programming skills, teamwork principles, assess visual impact of displays, adobe photoshop lightroom, microsoft visio, define software architecture, angular, react, pour terrazzo, montenegrin, develop visual elements, prepare detailed working drawings for interior design, use creative suite software, business processes, devise tailor-made tourism itineraries, supply chain principles, spanish, draw blueprints, office equipment, perform customers’ needs analysis, innovation processes, identify customer requirements, plan evaluation , design well paths, evaluate outdoor activities, taleo, make architectural mock-ups, sakai, eclipse (integrated development environment software), berber, evaluation theory , build electronic prototypes, evaluate entertainment programme, perl, xcode, create mock-ups, design thinking, quality prototype of a tobacco leaf, leadership principles, manage visual communications, translate requirements into visual design, evaluate project plans, design drawings, design well flow systems, develop product design, desktop publishing, empathise with the healthcare user, evaluate interview reports, grovo, moor vessels, organise information, design user interface, create technical sketches for footwear, develop digital content, synfig, office software, develop design concept, office furniture products, software ui design patterns, develop methodologies for supplier evaluation, adapt evaluation methodology , design graphics, filemaker (database management systems), microsoft visual c++, customer insight, develop ict workflow, teach principles of architectural design, interpret visual literacy, business ict systems, ecological principles, business management principles, design prototypes, manage the customer experience, adobe illustrator, c++, design the physical outlook of games, manufacturing of office equipment, build a product's physical model, create 3d cad footwear prototypes, engineering principles, provide user documentation, define the visual universe of your creation, design enterprise architecture, prepare production prototypes, research website users, communication principles, use microsoft office, information structure, manage workflow processes, web programming, absorb (learning management systems), evaluate nursing care, use word processing software, adobe photoshop, prepare visual data, ajax, organise information services, augmented reality, web analytics, vyper, identify legal requirements, interact with users to gather requirements, evaluation of psychological performance, microeconomics, design process, wordpress, evaluation methodologies in paramedic practice, conduct evaluation of quality standards, design evaluation methods in music therapy, adobe creative suite, complete patient journey records, food safety principles, information extraction, canvas (learning management systems), improve user-friendliness, create architectural sketches, set up office equipment, architectural design, design information system, maltese, organise information, objects and resources, create sculpture prototype, webcms, prototyping development, prototyping in the wearing apparel industry, teach design and applied arts principles, sell office equipment, sketch leather goods, visual basic, media formats, develop learning curriculum, create website wireframe, design optical prototypes, develop software prototype, project management principles, sketchbook pro, evaluate employees, draw design sketches, create storyboards, typography, travel bookings processes, application usability, office administration, compose description for web elements, create flowchart diagram, interact with healthcare users, assess users' interaction with ict applications, organisational resilience, world wide web consortium standards, record healthcare users' progress related to treatment, evaluate events, evaluate training, javascript framework, marketing principles, javascript, use presentation software, use methodologies for user-centered design, work with mistelle bases, types of evaluation , create scorm packages, cadd software, manage water flows and catchments, cad for footwear, create prototype of user experience solutions, use experience map, information categorisation, evaluate tender, organise wires, create electrical wiring diagram, spark, oracle application development framework, less, litmos, evaluate musical ideas, study website behaviour patterns, principles of artificial intelligence, visual presentation techniques, decision support systems, xquery, croatian, use markup languages, design customer experiences, data security principles, execute ict user research activities, profile people, c#, manage ict data architecture, usability engineering, customer segmentation, basque, determine visual concepts, create cad drawings, sketch designs on workpieces, draw up costume sketches, git, microsoft access, identify ict user needs, coffeescript, principles of animation, php, use spreadsheets software, evaluate library materials, use office systems, identify customer's needs, combine business technology with user experience, conceptualise healthcare user’s needs, moem, design principles, design automation components, create craft prototypes, iterative development, ict market, style sheet languages, define prop building methods, drive motor vehicle prototypes, asp.net, file-based workflow, gimp (graphics editor software), portuguese, analyse business requirements, teach teaching principles, place mirrors, manage office facility systems, assess customers, graphic design, prepare assembly drawings, design application interfaces, design circuit boards, nursing principles","Sketch, user-centred design principles, usability heuristics, accessibility standards, responsive design methodologies, mobile-first approaches, design systems"
14,Cybersecurity Analyst,True,0.7561,0.31,-0.4461,True,False,258,11,"cad software, report on window damage, manage major incidents, django, python, manage emergency care situations, use creative suite software, mobile device management, respond to incidents in cloud, operate mining tools, internet governance, use traditional toolbox tools, dutch, handle cybersecurity incidents, asset management, hardware platforms, implement a firewall, cisco, eclipse (integrated development environment software), supervise security at manned access gates, nessus, ict communications protocols, set window, perl, geological mapping, risk identification, network engineering, manage information access aids, execute social engineering tests, internet of things, telecommunications engineering, define security policies, desktop publishing, build networks, office software, conduct threat intelligence, sell software products, enable access to services, data protection, apply information security policies, neo4j, operational tactics for emergency responses, c++, types of glazing, ethical hacking principles, docker, building's electronic access equipment, process incident reports for prevention, use word processing software, change window displays, samurai web testing framework, cain and abel (penetration testing tool), conduct security screenings, ibm infosphere information server, remove computer virus or malware from a computer, manage vault access, document management, manage administrative systems, set up office equipment, operate open source software, mysql, cryptocurrency, metasploit, sell office equipment, wildfly, blockchain, database development tools, visual basic, security panels, cyber attack counter-measures, concepts of telecommunications, apply system organisational policies, owasp zap, decentralised identifiers , maintain privacy, digital identity management, ibm websphere, first response, parrot security os, analyse transmitted communications, radars, implement anti-virus software, office administration, maintain internet protocol configuration, provide door security, buddhism, use it tools, node.js, ict networking hardware, design computer network, nosql, sql server integration services, manage security equipment, crisis intervention, less, sql server, perform backups, manage access programmes, n1ql, define firewall rules, manage security clearance, ict network security risks, c#, ict network simulation, ict infrastructure, telecommunication trunking, video conferencing tool, contain fires, use office systems, audio editing software, design cloud networks, network management system tools, serve wines, operating systems, perform security checks, asp.net, proxy servers, monitor guest access, ict safety, direct inward dialing, implement a virtual private network, ensure information security, detect flaws in rails, use scripting programming, cae software, postgresql, advice on security risk management, remove windshields, virtual reality, microsoft visio, protect window frames, android (mobile operating systems), aircrack (penetration testing tool), maintain ict identity management, office equipment, define ict network design policies, nexpose, develop information security strategy, design database scheme, run a media server, security engineering, build fences, use precision tools, use back-up and recovery tools, domain name service, statistical analysis system software, manage student admissions, alarm systems, use power tools, aws, incidents and accidents recording, autism, ldap, ansible, address problems critically, perform ict security testing, penetration testing tool, provide emergency training, broadcast using internet protocol, manage emergency procedures, advise on strengthening security, perform risk analysis, office furniture products, install roof windows, microsoft visual c++, sell gaming software, whitehat sentinel, create incident reports, john the ripper (penetration testing tool), cyber security, response to health emergencies, use rigging tools, sql, manufacturing of office equipment, ict debugging tools, use earth sciences tools, drupal, network marketing, personnel management, use microsoft office, develop security concepts, ventilation systems, chef (tools for software configuration management), puppet (tools for software configuration management), investigate security issues, security regulations, wordpress, backbox (penetration testing tool), ict security legislation, apply crisis management, respond to emergency calls for repairs, install software, industrial software, adobe creative suite, lisp, telecommunication industry, network standards, information security strategy, vagrant, fire-fighting systems, kubernetes, python (computer programming), ukrainian, ict encryption, identify security threats, develop code exploits, apply digital security measures, maintain incident reporting records, identify ict security risks, vbscript, mechanical tools, unity (digital game creation systems), spring boot, organisational resilience, security threats, assessment of risks and threats, give battle commands, types of membranes, use presentation software, collect mapping data, maltego, tools for software configuration management, respond to nuclear emergencies, mobile operating systems, solve ict system problems, use software libraries, design ventilation network, integrated development environment software, data extraction, transformation and loading tools, handle tenant changeover, install windshields, java, debug software, install firestops, latin, analyse network configuration and performance, install operating system, devops, operate mosaic tools, distributed directory information services, protect ict devices, git, microsoft access, php, use spreadsheets software, attack vectors, use access control software, handle incidents, kali linux, provide protective equipment against infectious diseases, ict security standards, database, implement ict security policies, assist with emergencies, trading software, manage system security, defense system, ict network routing","Splunk, ELK Stack, OpenVAS, Qualys, FortiGate, IDS, IPS, EDR solutions, CLI, PowerShell, Azure"
15,Database Administrator,True,0.8221,0.5,-0.3221,True,False,124,4,"kdevelop, cobol, bengali, django, microsoft visio, joomla, communicate verbal instructions, android (mobile operating systems), use an application-specific interface, computer programming, create database diagrams, dutch, nexpose, run a media server, hardware platforms, domain name service, ibm informix, cisco, mdx, eclipse (integrated development environment software), aws, oracle relational database, nessus, autism, maintain professional administration, perl, ldap, ansible, java (computer programming), swift (computer programming), internet of things, apache tomcat, design user interface, manage educational institution's administration, filemaker (database management systems), microsoft visual c++, moodle, neo4j, c++, manage membership database, provide user documentation, drupal, oracle warehouse builder, docker, use computer telephony integration, chef (tools for software configuration management), puppet (tools for software configuration management), web analytics, education administration, vyper, wordpress, maintain database performance, ibm infosphere information server, ibm infosphere datastage, information extraction, lisp, data science, manage administrative systems, operate open source software, information security strategy, python (computer programming), kubernetes, interpret graphical communication interfaces, ukrainian, manage writing administration, metasploit, webcms, keep personal administration, wildfly, database development tools, visual basic, cyber attack counter-measures, ibm websphere, openedge database, vbscript, unity (digital game creation systems), spring boot, buddhism, database management systems, manage database, fastapi, give battle commands, node.js, javascript, nosql, operate control panels, sql server integration services, manage website, assembly (computer programming), tools for software configuration management, operate relational database management system, complete administration, mobile operating systems, less, java, sql server, smart contract, decision support systems, n1ql, db2, abap, latin, follow verbal instructions, c#, devops, teradata database, git, microsoft access, use concurrent programming, php, kali linux, serve wines, operating systems, apache maven, asp.net, proxy servers, use databases, use interface description language, database, oracle data integrator, pentaho data integration, design component interfaces, use scripting programming, operate cockpit control panels","Microsoft SQL Server, Oracle, T-SQL, PL/SQL"
16,Node.js Developer,True,0.7657,0.67,-0.0957,True,True,126,4,"hybrid vehicle architecture, postgresql, sass, typescript, django, python, define software architecture, react, angular, use object-oriented programming, web services, objective-c, computer programming, erlang, deliver correspondence, apply ict system usage policies, web based collaborative platforms, postediting, use session border controller, ibm informix, sakai, cisco, mdx, ruby (computer programming), ajax framework, align software with system architectures, oracle relational database, perl, xcode, next.js, ansible, use functional programming, java (computer programming), deliver case notes, maintain telephony system, manage findable accessible interoperable and reusable data, architectural theory, develop digital content, filemaker (database management systems), software frameworks, neo4j, c++, sql, design enterprise architecture, docker, organisational policies, test package, web programming, absorb (learning management systems), ict architectural frameworks, puppet (tools for software configuration management), ajax, augmented reality, decentralized application frameworks, web analytics, information architecture, graphite, organise mail deliveries, sparql, use software design patterns, blockchain architecture, naval architecture, collect mail, wordpress, object-oriented modelling, canvas (learning management systems), information extraction, data science, architectural design, information security strategy, kubernetes, customer relationship management, log transmitter readings, webcms, media formats, develop learning curriculum, handle mail, objectstore, create website wireframe, typography, openedge database, vbscript, compose description for web elements, spring boot, genomics, world wide web consortium standards, database management systems, manage database, javascript framework, fastapi, service-oriented modelling, nosql, software architecture models, create scorm packages, qlikview expressor, jenkins (tools for software configuration management), resource description framework query language, less, data models, java, sql server, decision support systems, db2, use markup languages, n1ql, microwave principles, c#, devops, microsoft access, design cloud architecture, coffeescript, php, agile development, hardware architectures, iterative development, style sheet languages, asp.net, handle delivered packages, gimp (graphics editor software), use databases, hadoop, database, marklogic, sell post office products, design application interfaces, use scripting programming","NestJS, RESTful API, Jest, Mocha"
17,Java Spring Boot Developer,True,0.7728,0.58,-0.1928,True,True,139,5,"gas dehydration processes, kdevelop, postgresql, sass, cobol, typescript, codenvy, python, joomla, angular, react, use object-oriented programming, web services, android (mobile operating systems), objective-c, osteopathy, write javanese, computer programming, fuel gas, apply ict system usage policies, web based collaborative platforms, japanese, use session border controller, scala, ibm informix, chemistry, cisco, eclipse (integrated development environment software), mdx, ajax framework, oracle relational database, xcode, ansible, next.js, handle residual gases, java (computer programming), swift (computer programming), internet of things, havok vision, apache tomcat, maintain telephony system, manage findable accessible interoperable and reusable data, grovo, haskell, filemaker (database management systems), moodle, execute feasibility study on hydrogen, tend vines, hungarian, software frameworks, neo4j, adobe illustrator, c++, docker, interact verbally in javanese, organisational policies, web programming, hindi, puppet (tools for software configuration management), ajax, decentralized application frameworks, graphite, use software design patterns, sparql, hydraulics, ibm infosphere information server, object-oriented modelling, information extraction, oracle weblogic, sap data services, data science, operate open source software, information security strategy, vagrant, kubernetes, customer relationship management, log transmitter readings, understand written javanese, wildfly, database development tools, hydroelectricity, cyber attack counter-measures, online analytical processing, objectstore, vbscript, genomics, database management systems, handle gas cylinders, manage database, fastapi, service-oriented modelling, node.js, javascript framework, energy, nosql, transfer oxygen, informatica powercenter, jenkins (tools for software configuration management), assembly (computer programming), tools for software configuration management, javanese, resource description framework query language, data models, operate hydrogen extraction equipment, integrated development environment software, sql server, smart contract, decision support systems, abap, n1ql, groovy, db2, thc hydra, test gas purity, c#, microwave principles, devops, teradata database, microsoft access, coffeescript, use concurrent programming, php, understand spoken javanese, agile development, assess hydrogen production technologies, natural gas, operational research, moem, iterative development, apache maven, provide information on hydrogen, gimp (graphics editor software), use databases, hadoop, database, marklogic, pentaho data integration, design application interfaces, use scripting programming","Spring MVC, RESTful API, Gradle, JUnit, Mockito"
18,C++ Systems Engineer,True,0.8266,0.2,-0.6266,True,False,121,16,"report on window damage, kdevelop, cobol, postgresql, sass, typescript, apply basic programming skills, bengali, remove windshields, codenvy, utilise regular expressions, django, microsoft visio, react, angular, protect window frames, android (mobile operating systems), search databases, objective-c, industrial engineering, computer programming, dutch, nexpose, hardware platforms, digital game genres, develop automated software tests, cisco, eclipse (integrated development environment software), aws, nessus, autism, perl, ldap, set window, xcode, ansible, next.js, manage product testing, prolog (computer programming), office software, german, install roof windows, microsoft visual c++, lean project management, incremental development, sql, types of glazing, drupal, docker, systems development life-cycle, mechatronics, web programming, change window displays, chef (tools for software configuration management), puppet (tools for software configuration management), create digital game characters, graphite, wordpress, develop geological databases, ict security legislation, follow translation quality standards, agile project management, lisp, data science, operate open source software, mysql, python (computer programming), kubernetes, ukrainian, metasploit, prototyping development, wildfly, database development tools, visual basic, develop code exploits, computer science, write specifications, ibm websphere, rapid application development, vbscript, unity (digital game creation systems), spring boot, genomics, buddhism, fastapi, node.js, javascript, specify digital game scenes, jenkins (tools for software configuration management), mobile operating systems, less, integrated development environment software, java, install windshields, sql server, debug software, abap, db2, groovy, latin, install operating system, c#, devops, microsoft access, sas language, gamemaker studio, coffeescript, identify customer's needs, php, rage (digital game creation systems), manage contracts, design principles, kali linux, iterative development, operating systems, develop script bible, speak different languages, gimp (graphics editor software), database, css, use scripting programming","C++11, C++14, C++17, C++20, Object-Oriented Programming, Data structures, Algorithms, System design, Multi-threading, Concurrency, Performance optimization, Unix, Valgrind, Network programming, TCP/IP, UDP"
19,Go Developer,True,0.8583,0.46,-0.3983,True,False,161,7,"assist multimedia operator, gujarati, task algorithmisation, sass, cobol, bengali, typescript, kinetics, django, joomla, r, algorithms, react, ski, angular, web services, check mixer capability, android (mobile operating systems), process commissioned instructions, objective-c, feed the slate mixer, write javanese, computer programming, erlang, hardware platforms, apply ict system usage policies, web based collaborative platforms, coordinate dock operations, use threading techniques, japanese, use session border controller, french, ibm informix, cisco, eclipse (integrated development environment software), mdx, ajax framework, oracle relational database, clean industrial containers, perl, dock operations, ldap, xcode, ansible, next.js, write dock records, linq, use functional programming, java (computer programming), swift (computer programming), internet of things, mix live images, apache tomcat, maintain telephony system, manage findable accessible interoperable and reusable data, grovo, direct logistical functions, moor vessels, haskell, german, install containers, filemaker (database management systems), museum databases, georgian, software frameworks, neo4j, c++, manage resources, drupal, pump wax, interact verbally in javanese, organisational policies, splice cable, web programming, puppet (tools for software configuration management), ajax, graphite, sparql, mix multi-track recordings, oracle weblogic, information extraction, lisp, data science, develop with cloud services, operate open source software, information security strategy, python (computer programming), customer relationship management, kubernetes, maintain aquaculture containers, log transmitter readings, greek, mix ink, understand written javanese, visual basic, cyber attack counter-measures, implement mineral processes, golf, develop codified movements, vbscript, spring boot, genomics, mix chemicals, buddhism, marine technology, carry out auditions, database management systems, manage database, fastapi, javascript framework, node.js, nosql, jenkins (tools for software configuration management), assembly (computer programming), tools for software configuration management, javanese, mobile operating systems, resource description framework query language, less, data models, mix sound in a live situation, sql server, smart contract, decision support systems, n1ql, groovy, db2, latin, abap, clean mixer, types of containers, c#, microwave principles, devops, operate mosaic tools, microsoft access, use media software, coffeescript, operate an audio mixing console, use concurrent programming, php, understand spoken javanese, agile development, audio editing software, record multi-track sound, kali linux, vietnamese, iterative development, operating systems, apache maven, execute working instructions, robotics, operate headbox, operate sound live, gimp (graphics editor software), use databases, portuguese, chinese, hadoop, database, use scripting programming","Golang, RESTful APIs, MongoDB, Redis, AWS, GCP, Azure"
20,Data Engineer,True,0.7174,0.36,-0.3574,True,False,151,9,"cad software, cobol, sass, bengali, django, microsoft visio, r, react, angular, tracking principles, objective-c, manage second level engines, supply chain principles, stow cargo, respond to incidents in cloud, computer programming, erlang, automate cloud tasks, data warehouse, wildlife, polish, scala, ibm informix, mdx, oracle relational database, perl, sas data management, xcode, ansible, leadership principles, electrooptics, java (computer programming), swift (computer programming), internet of things, business analytics, smed, swedish, jsss, synfig, office software, filemaker (database management systems), animal positions, microsoft visual c++, ecological principles, animal species, adobe illustrator, neo4j, implement data quality processes, c++, zoo community, ethical hacking principles, engineering principles, maintain warehouse database, oracle warehouse builder, docker, data storage, tai chi, communication principles, use microsoft office, accounting, use word processing software, adobe photoshop, puppet (tools for software configuration management), prince2 project management, graphite, define database physical structure, handle pigs, wordpress, read zoo reports, ibm infosphere datastage, danish, information extraction, data engineering, sap data services, data science, develop with cloud services, information security strategy, python (computer programming), kubernetes, visual basic, cyber attack counter-measures, solidity, cloud technologies, project management principles, triplestore, ibm websphere, explain distributed ledger technologies principles, provide staff training in warehouse management, kazakh, vbscript, perform warehousing operations, genomics, keep sheet records, buddhism, database management systems, manage database, fastapi, node.js, javascript, cloud security and compliance, nosql, marketing principles, warehouse operations, assembly (computer programming), jenkins (tools for software configuration management), tools for software configuration management, deploy cloud resource, operate warehouse record systems, javanese, mammalogy, data analytics, spark, data extraction, transformation and loading tools, principles of artificial intelligence, java, sql server, smart contract, abap, decision support systems, db2, n1ql, e-commerce systems, electroform, data security principles, devops, teradata database, microsoft access, sas language, use concurrent programming, php, use spreadsheets software, use office systems, agile development, design principles, iterative development, matlab, apl, do cloud refactoring, staf, gimp (graphics editor software), use databases, chinese, portuguese, hadoop, database, sap r3, use data processing techniques, pentaho data integration, implement data warehousing techniques, use scripting programming, nursing principles","Azure, GCP, Apache Spark, Apache Airflow, Prefect, Data Warehousing, Data Modeling, Data Governance, Data Security"
21,Site Reliability Engineer,True,0.6324,0.59,-0.0424,True,True,167,7,"salt (tools for software configuration management), sass, cobol, bengali, unreal engine, octopus deploy, angular, react, r, joomla, android (mobile operating systems), build devices into props, objective-c, blackarch, stow cargo, respond to incidents in cloud, computer programming, automate cloud tasks, dutch, nexpose, fuel distribution systems, design database scheme, data warehouse, hardware platforms, coordinate dock operations, scala, french, ibm informix, cisco, mdx, eclipse (integrated development environment software), oracle relational database, nessus, autism, clean industrial containers, perl, ldap, dock operations, xcode, ansible, write dock records, java (computer programming), swift (computer programming), internet of things, apache tomcat, prolog (computer programming), smed, moor vessels, swedish, jsss, synfig, russian, install containers, filemaker (database management systems), astronomy, direct distribution operations, mashing process, hungarian, adapt props, neo4j, c++, drupal, persian, data storage, petroleum, prosthetic devices, chef (tools for software configuration management), mechanical engineering, puppet (tools for software configuration management), graphite, finish shells, wordpress, danish, information extraction, oracle weblogic, lisp, test pipeline infrastructure operations, data science, dies, develop with cloud services, operate open source software, information security strategy, python (computer programming), kubernetes, blackberry, ukrainian, maintain aquaculture containers, metasploit, prototyping development, wildfly, visual basic, cyber attack counter-measures, cryengine, solidity, cloud technologies, triplestore, ibm websphere, kazakh, operate radio navigation instruments, vbscript, radars, spring boot, unity (digital game creation systems), genomics, buddhism, marine technology, database management systems, manage database, fastapi, node.js, javascript, cloud security and compliance, nosql, write basque, use global distribution system, digital systems, assembly (computer programming), jenkins (tools for software configuration management), deploy cloud resource, tools for software configuration management, design control systems, javanese, mobile operating systems, less, spark, litmos, define prop materials, resuscitation, java, sql server, smart contract, decision support systems, db2, n1ql, groovy, abap, latin, identify props, types of containers, devops, distributed directory information services, basque, microsoft access, sas language, blast surface, use concurrent programming, php, agile development, build props, kurdish, kali linux, iterative development, apl, operating systems, define prop building methods, apache maven, robotics, do cloud refactoring, staf, gimp (graphics editor software), use databases, operate call distribution system, hadoop, database, sap r3, industrial research and development, use scripting programming","Azure, GCP, Go, GitLab CI, ArgoCD, Grafana, ELK Stack"
